"Titulo","Ano","Genero"
"Extreme Ghostbusters",1997,"Comedy"
"Extreme Ghostbusters",1997,"Family"
"Extreme Ghostbusters",1997,"Fantasy"
"Extreme Ghostbusters",1997,"Horror"
"Extreme Ghostbusters",1997,"Sci-Fi"
"OK K.O.! Let's Be Heroes",2017,"Animation"
"OK K.O.! Let's Be Heroes",2017,"Short"
"OK K.O.! Let's Be Heroes",2017,"Action"
"OK K.O.! Let's Be Heroes",2017,"Adventure"
"OK K.O.! Let's Be Heroes",2017,"Comedy"
"OK K.O.! Let's Be Heroes",2017,"Family"
"OK K.O.! Let's Be Heroes",2017,"Fantasy"
"OK K.O.! Let's Be Heroes",2017,"Sci-Fi"
"The Firm",2012,"Action"
"The Firm",2012,"Crime"
"The Firm",2012,"Drama"
"The Firm",2012,"Mystery"
"The Firm",2012,"Thriller"
"The Titan Games",2019,"Reality-TV"
"Attack on Titan: Junior High",2015,"Animation"
"Attack on Titan: Junior High",2015,"Action"
"Attack on Titan: Junior High",2015,"Adventure"
"Attack on Titan: Junior High",2015,"Comedy"
"Attack on Titan: Junior High",2015,"Fantasy"
"To Love-Ru",2008,"Drama"
"Rosario + Vampire",2008,"Animation"
"Rosario + Vampire",2008,"Comedy"
"Rosario + Vampire",2008,"Fantasy"
"Rosario + Vampire",2008,"Romance"
"All Saints",1998,"Drama"
"Fast N' Loud",2012,"Adventure"
"Fast N' Loud",2012,"Comedy"
"Fast N' Loud",2012,"Reality-TV"
"Upper Middle Bogan",2013,"Comedy"
"Barbarians Rising",2016,"Documentary"
"Barbarians Rising",2016,"Action"
"Barbarians Rising",2016,"Drama"
"Barbarians Rising",2016,"History"
"Prey",2014,"Crime"
"Prey",2014,"Drama"
"Prey",2014,"Thriller"
"Silk Stalkings",1991,"Crime"
"Silk Stalkings",1991,"Drama"
"Silk Stalkings",1991,"Mystery"
"Silk Stalkings",1991,"Thriller"
"Match Game",1973,"Comedy"
"Match Game",1973,"Game-Show"
"The Most Dangerous Animal of All",2020,"Documentary"
"The Most Dangerous Animal of All",2020,"Crime"
"Arifureta: From Commonplace to World's Strongest",2019,"Animation"
"Arifureta: From Commonplace to World's Strongest",2019,"Action"
"Arifureta: From Commonplace to World's Strongest",2019,"Adventure"
"Arifureta: From Commonplace to World's Strongest",2019,"Fantasy"
"Arifureta: From Commonplace to World's Strongest",2019,"Romance"
"Renegade",1992,"Action"
"Renegade",1992,"Adventure"
"Renegade",1992,"Crime"
"Renegade",1992,"Drama"
"Disappeared",2009,"Documentary"
"Disappeared",2009,"Crime"
"Disappeared",2009,"Mystery"
"My Favorite Martian",1963,"Comedy"
"My Favorite Martian",1963,"Family"
"My Favorite Martian",1963,"Sci-Fi"
"The Slap",2015,"Drama"
"Daniel Deronda",2002,"Drama"
"Daniel Deronda",2002,"History"
"Daniel Deronda",2002,"Romance"
"90 Day Fiancé: Before the 90 Days",2017,"Documentary"
"90 Day Fiancé: Before the 90 Days",2017,"Reality-TV"
"Love Thy Neighbor",2013,"Comedy"
"Love Thy Neighbor",2013,"Reality-TV"
"Infinite Stratos",2011,"Animation"
"Infinite Stratos",2011,"Action"
"Infinite Stratos",2011,"Comedy"
"Infinite Stratos",2011,"Romance"
"Infinite Stratos",2011,"Sci-Fi"
"A Certain Scientific Railgun",2009,"Animation"
"A Certain Scientific Railgun",2009,"Action"
"A Certain Scientific Railgun",2009,"Comedy"
"A Certain Scientific Railgun",2009,"Drama"
"A Certain Scientific Railgun",2009,"Fantasy"
"A Certain Scientific Railgun",2009,"Sci-Fi"
"Taggart",1983,"Crime"
"Taggart",1983,"Drama"
"Taggart",1983,"Mystery"
"Call Me Kat",2021,"Comedy"
"My Love Story!!",2015,"Comedy"
"My Love Story!!",2015,"Romance"
"Digimon Adventure:",2020,"Animation"
"Digimon Adventure:",2020,"Action"
"Digimon Adventure:",2020,"Adventure"
"Digimon Adventure:",2020,"Family"
"Digimon Adventure:",2020,"Sci-Fi"
"Digimon Adventure:",2020,"Thriller"
"City Homicide",2007,"Crime"
"City Homicide",2007,"Drama"
"City Homicide",2007,"Mystery"
"City Homicide",2007,"Thriller"
"The Lucy Show",1962,"Comedy"
"Bering Sea Gold",2012,"Reality-TV"
"Dog with a Blog",2012,"Comedy"
"Dog with a Blog",2012,"Drama"
"Dog with a Blog",2012,"Family"
"Dog with a Blog",2012,"Fantasy"
"Beyond Scared Straight",2011,"Crime"
"Beyond Scared Straight",2011,"Reality-TV"
"Deutschland 89",2020,"Drama"
"Deutschland 89",2020,"Thriller"
"The Smile Has Left Your Eyes",2018,"Drama"
"The Smile Has Left Your Eyes",2018,"Mystery"
"The Smile Has Left Your Eyes",2018,"Romance"
"The Smile Has Left Your Eyes",2018,"Thriller"
"Bakuman。",2010,"Comedy"
"Castaways",2018,"Reality-TV"
"Your Pretty Face Is Going to Hell",2013,"Comedy"
"Your Pretty Face Is Going to Hell",2013,"Fantasy"
"Jersey Shore",2009,"Comedy"
"Jersey Shore",2009,"Drama"
"Jersey Shore",2009,"Reality-TV"
"Jersey Shore",2009,"Romance"
"Tim and Eric's Bedtime Stories",2014,"Comedy"
"Tim and Eric's Bedtime Stories",2014,"Horror"
"Undercover Boss",2010,"Reality-TV"
"Vanished",2006,"Drama"
"Vanished",2006,"Mystery"
"Vanished",2006,"Thriller"
"Skin Wars",2014,"Reality-TV"
"Hollywood Game Night",2013,"Comedy"
"Hollywood Game Night",2013,"Game-Show"
"A Christmas Carol",2019,"Drama"
"A Christmas Carol",2019,"Fantasy"
"Black Narcissus",2020,"Drama"
"Pramface",2012,"Comedy"
"The Lowe Files",2017,"Reality-TV"
"When the Weather is Fine",2020,"Drama"
"When the Weather is Fine",2020,"Romance"
"Kämpfer",2009,"Animation"
"Kämpfer",2009,"Action"
"Kämpfer",2009,"Comedy"
"Kämpfer",2009,"Romance"
"City So Real",2020,"Documentary"
"American Idol",2002,"Game-Show"
"American Idol",2002,"Music"
"American Idol",2002,"Reality-TV"
"Lincoln Heights",2007,"Drama"
"Lincoln Heights",2007,"Family"
"Some Girls",2012,"Comedy"
"The Asterisk War",2015,"Animation"
"The Asterisk War",2015,"Action"
"The Asterisk War",2015,"Comedy"
"The Asterisk War",2015,"Fantasy"
"The Asterisk War",2015,"Romance"
"The Asterisk War",2015,"Sci-Fi"
"The Housewife and the Hustler",2021,"Documentary"
"The Housewife and the Hustler",2021,"Crime"
"The Housewife and the Hustler",2021,"Drama"
"Nura: Rise of the Yokai Clan",2010,"Animation"
"Nura: Rise of the Yokai Clan",2010,"Action"
"Nura: Rise of the Yokai Clan",2010,"Comedy"
"Nura: Rise of the Yokai Clan",2010,"Horror"
"Find Me in Paris",2018,"Comedy"
"Find Me in Paris",2018,"Drama"
"Find Me in Paris",2018,"Family"
"Find Me in Paris",2018,"Fantasy"
"Find Me in Paris",2018,"Music"
"Wander Over Yonder",2013,"Animation"
"Wander Over Yonder",2013,"Adventure"
"Wander Over Yonder",2013,"Comedy"
"Wander Over Yonder",2013,"Family"
"Wander Over Yonder",2013,"Fantasy"
"Wander Over Yonder",2013,"Musical"
"Wander Over Yonder",2013,"Sci-Fi"
"The Qwaser of Stigmata",2010,"Animation"
"The Qwaser of Stigmata",2010,"Action"
"The Qwaser of Stigmata",2010,"Comedy"
"The Qwaser of Stigmata",2010,"Drama"
"The Qwaser of Stigmata",2010,"Fantasy"
"Trust Me",2017,"Drama"
"Trust Me",2017,"Mystery"
"Trust Me",2017,"Thriller"
"Dream Corp LLC",2016,"Comedy"
"Swamp People",2010,"Action"
"Swamp People",2010,"Reality-TV"
"Still 17",2018,"Comedy"
"Still 17",2018,"Romance"
"Baghdad Central",2020,"Crime"
"Baghdad Central",2020,"Drama"
"Baghdad Central",2020,"History"
"Baghdad Central",2020,"Thriller"
"Baghdad Central",2020,"War"
"Haganai: I Don't Have Many Friends",2011,"Animation"
"Haganai: I Don't Have Many Friends",2011,"Comedy"
"Haganai: I Don't Have Many Friends",2011,"Drama"
"Haganai: I Don't Have Many Friends",2011,"Romance"
"Coupling",2000,"Comedy"
"Coupling",2000,"Romance"
"Witchblade",2006,"Animation"
"Witchblade",2006,"Action"
"Witchblade",2006,"Adventure"
"Witchblade",2006,"Drama"
"Witchblade",2006,"Horror"
"Witchblade",2006,"Sci-Fi"
"The Bachelor",2002,"Drama"
"The Bachelor",2002,"Game-Show"
"The Bachelor",2002,"Reality-TV"
"The Bachelor",2002,"Romance"
"Just Between Lovers",2017,"Drama"
"Just Between Lovers",2017,"Romance"
"Doc McStuffins",2012,"Animation"
"Doc McStuffins",2012,"Family"
"Doc McStuffins",2012,"Fantasy"
"Doc McStuffins",2012,"Music"
"Doc McStuffins",2012,"Musical"
"The Sister",2020,"Drama"
"The Sister",2020,"Mystery"
"The Sister",2020,"Thriller"
"To Tell the Truth",2016,"Comedy"
"To Tell the Truth",2016,"Game-Show"
"To Tell the Truth",2016,"Mystery"
"Bachelor in Paradise",2014,"Reality-TV"
"Bachelor in Paradise",2014,"Romance"
"Everyone Is Doing Great",2021,"Comedy"
"Bring It!",2014,"Drama"
"Bring It!",2014,"Music"
"Bring It!",2014,"Reality-TV"
"Criminal Justice",2008,"Crime"
"Criminal Justice",2008,"Drama"
"Criminal Justice",2008,"Mystery"
"Street Outlaws",2013,"Reality-TV"
"Zomboat!",2019,"Comedy"
"Zomboat!",2019,"Horror"
"Zomboat!",2019,"Sci-Fi"
"Accel World",2012,"Animation"
"Accel World",2012,"Action"
"Accel World",2012,"Romance"
"Accel World",2012,"Sci-Fi"
"Beat Shazam",2017,"Game-Show"
"Beat Shazam",2017,"Music"
"Eden of the East",2009,"Animation"
"Saints & Sinners",2016,"Drama"
"Seed",2013,"Comedy"
"I Love You, America",2017,"Comedy"
"I Love You, America",2017,"Talk-Show"
"Young Hercules",1998,"Action"
"Young Hercules",1998,"Adventure"
"Young Hercules",1998,"Fantasy"
"The Commish",1991,"Comedy"
"The Commish",1991,"Crime"
"The Commish",1991,"Drama"
"The Commish",1991,"Mystery"
"Vanderpump Rules",2013,"Reality-TV"
"Zeke and Luther",2009,"Action"
"Zeke and Luther",2009,"Adventure"
"Zeke and Luther",2009,"Comedy"
"Zeke and Luther",2009,"Family"
"Zeke and Luther",2009,"Sport"
"Treehouse Masters",2013,"Comedy"
"Treehouse Masters",2013,"Reality-TV"
"The Real Housewives of Atlanta",2008,"Reality-TV"
"Bedlam",2011,"Drama"
"Bedlam",2011,"Horror"
"Bedlam",2011,"Mystery"
"Slayers",1995,"Animation"
"Slayers",1995,"Action"
"Slayers",1995,"Adventure"
"Slayers",1995,"Comedy"
"Slayers",1995,"Fantasy"
"The Gong Show",1976,"Comedy"
"The Gong Show",1976,"Game-Show"
"James May's Man Lab",2010,"Documentary"
"Mr. D",2012,"Comedy"
"Kick Buttowski: Suburban Daredevil",2010,"Animation"
"Kick Buttowski: Suburban Daredevil",2010,"Action"
"Kick Buttowski: Suburban Daredevil",2010,"Adventure"
"Kick Buttowski: Suburban Daredevil",2010,"Comedy"
"Kick Buttowski: Suburban Daredevil",2010,"Family"
"The Real Housewives of Potomac",2016,"Reality-TV"
"Good Morning, Miss Bliss",1988,"Comedy"
"Good Morning, Miss Bliss",1988,"Family"
"Astra Lost in Space",2019,"Animation"
"Astra Lost in Space",2019,"Action"
"Astra Lost in Space",2019,"Adventure"
"Astra Lost in Space",2019,"Mystery"
"Astra Lost in Space",2019,"Sci-Fi"
"Nurses",2020,"Drama"
"Dragon Quest: The Adventure of Dai",2020,"Animation"
"Dragon Quest: The Adventure of Dai",2020,"Action"
"Dragon Quest: The Adventure of Dai",2020,"Adventure"
"Dragon Quest: The Adventure of Dai",2020,"Fantasy"
"Feed the Beast",2016,"Crime"
"Feed the Beast",2016,"Drama"
"A Wilderness of Error",2020,"Documentary"
"A Wilderness of Error",2020,"Crime"
"Devil May Care",2021,"Animation"
"Devil May Care",2021,"Comedy"
"Handy Manny",2006,"Animation"
"Handy Manny",2006,"Comedy"
"Handy Manny",2006,"Family"
"Handy Manny",2006,"Musical"
"Deca-Dence",2020,"Animation"
"Deca-Dence",2020,"Action"
"Deca-Dence",2020,"Adventure"
"Deca-Dence",2020,"Sci-Fi"
"Love Island Australia",2018,"Reality-TV"
"WWE NXT",2010,"Action"
"WWE NXT",2010,"Sport"
"Ruyi's Royal Love in the Palace",2018,"Drama"
"Ruyi's Royal Love in the Palace",2018,"History"
"Hillary",2020,"Documentary"
"Hillary",2020,"Biography"
"Maison close",2010,"Drama"
"Shahs of Sunset",2012,"Reality-TV"
"Tanked",2011,"Reality-TV"
"Little Women: LA",2014,"Reality-TV"
"Quick Draw",2013,"Comedy"
"Quick Draw",2013,"Western"
"Food Network Star",2005,"Game-Show"
"Food Network Star",2005,"Reality-TV"
"Three Sheets",2006,"Documentary"
"Three Sheets",2006,"Comedy"
"Blood-C",2011,"Animation"
"Blood-C",2011,"Action"
"Blood-C",2011,"Fantasy"
"Blood-C",2011,"Horror"
"Blood-C",2011,"Mystery"
"Blood-C",2011,"Thriller"
"Unusual Suspects",2010,"Documentary"
"Unusual Suspects",2010,"Crime"
"Food Paradise",2007,"Reality-TV"
"Black Jesus",2014,"Comedy"
"The Dick Cavett Show",1968,"Music"
"The Dick Cavett Show",1968,"Talk-Show"
"Monsterland",2020,"Drama"
"Monsterland",2020,"Fantasy"
"Monsterland",2020,"Horror"
"Monsterland",2020,"Mystery"
"Monsterland",2020,"Thriller"
"The Aliens",2016,"Comedy"
"The Aliens",2016,"Drama"
"The Aliens",2016,"Fantasy"
"Webster",1983,"Comedy"
"Webster",1983,"Family"
"Getting On",2009,"Comedy"
"Dante's Cove",2005,"Drama"
"Dante's Cove",2005,"Horror"
"Dante's Cove",2005,"Mystery"
"Dante's Cove",2005,"Romance"
"Dante's Cove",2005,"Thriller"
"Freakish",2016,"Action"
"Freakish",2016,"Drama"
"Freakish",2016,"Horror"
"Freakish",2016,"Sci-Fi"
"Freakish",2016,"Thriller"
"Chuggington",2008,"Animation"
"Chuggington",2008,"Adventure"
"Chuggington",2008,"Comedy"
"Chuggington",2008,"Family"
"Chuggington",2008,"Fantasy"
"The Hills",2006,"Drama"
"The Hills",2006,"Reality-TV"
"The Awesomes",2013,"Animation"
"The Awesomes",2013,"Action"
"The Awesomes",2013,"Comedy"
"Plunderer",2020,"Animation"
"Plunderer",2020,"Action"
"Plunderer",2020,"Fantasy"
"Plunderer",2020,"Romance"
"Plunderer",2020,"Sci-Fi"
"Yu-Gi-Oh! 5D's",2008,"Animation"
"Yu-Gi-Oh! 5D's",2008,"Action"
"Yu-Gi-Oh! 5D's",2008,"Adventure"
"Yu-Gi-Oh! 5D's",2008,"Fantasy"
"Yu-Gi-Oh! 5D's",2008,"Sci-Fi"
"Hollyoaks",1995,"Drama"
"Hollyoaks",1995,"Romance"
"Absolute Duo",2015,"Animation"
"Absolute Duo",2015,"Action"
"Absolute Duo",2015,"Fantasy"
"Absolute Duo",2015,"Romance"
"Total Divas",2013,"Documentary"
"Total Divas",2013,"Biography"
"Total Divas",2013,"Drama"
"Total Divas",2013,"Reality-TV"
"Total Divas",2013,"Sport"
"What Would You Do?",2008,"News"
"Born This Way",2015,"Comedy"
"Born This Way",2015,"Drama"
"Born This Way",2015,"Reality-TV"
"The Menendez Murders: Erik Tells All",2017,"Documentary"
"The Menendez Murders: Erik Tells All",2017,"Crime"
"Late Night with Seth Meyers",2014,"Comedy"
"Late Night with Seth Meyers",2014,"Talk-Show"
"Flavor of Love",2006,"Game-Show"
"Flavor of Love",2006,"Reality-TV"
"Flavor of Love",2006,"Romance"
"Momma Named Me Sheriff",2019,"Animation"
"Momma Named Me Sheriff",2019,"Comedy"
"Hunderby",2012,"Comedy"
"World of Dance",2017,"Family"
"World of Dance",2017,"Game-Show"
"World of Dance",2017,"Reality-TV"
"Gap Year",2017,"Comedy"
"Gap Year",2017,"Drama"
"The Driver",2014,"Crime"
"The Driver",2014,"Drama"
"In My Skin",2020,"Documentary"
"Cults and Extreme Belief",2018,"Documentary"
"Napoleon Dynamite",2012,"Animation"
"Napoleon Dynamite",2012,"Comedy"
"Man Up!",2011,"Comedy"
"Butterfly",2018,"Drama"
"Worth It",2016,"Reality-TV"
"Blood Lad",2013,"Animation"
"Blood Lad",2013,"Action"
"Blood Lad",2013,"Comedy"
"Blood Lad",2013,"Drama"
"Blood Lad",2013,"Fantasy"
"Blood Lad",2013,"Horror"
"The F Word",2005,"Documentary"
"Siblings",2014,"Comedy"
"Law & Order True Crime",2017,"Crime"
"Law & Order True Crime",2017,"Drama"
"Law & Order True Crime",2017,"Mystery"
"Law & Order True Crime",2017,"News"
"Law & Order True Crime",2017,"Thriller"
"The $100,000 Pyramid",2016,"Comedy"
"The $100,000 Pyramid",2016,"Game-Show"
"Stars Align",2019,"Animation"
"Stars Align",2019,"Drama"
"Stars Align",2019,"Sport"
"Ask This Old House",2002,"Reality-TV"
"Ask This Old House",2002,"Talk-Show"
"East Los High",2013,"Drama"
"Sister Wives",2010,"Reality-TV"
"Crossing Swords",2020,"Animation"
"Crossing Swords",2020,"Comedy"
"Crossing Swords",2020,"Fantasy"
"Baka and Test: Summon the Beasts",2010,"Animation"
"Baka and Test: Summon the Beasts",2010,"Comedy"
"Baka and Test: Summon the Beasts",2010,"Fantasy"
"Baka and Test: Summon the Beasts",2010,"Romance"
"Boy Band",2017,"Game-Show"
"Boy Band",2017,"Music"
"Boy Band",2017,"Reality-TV"
"Threesome",2011,"Comedy"
"Maken-Ki! Battling Venus",2011,"Animation"
"Maken-Ki! Battling Venus",2011,"Action"
"Sherman's Showcase",2019,"Comedy"
"Sherman's Showcase",2019,"Music"
"Yashahime: Princess Half-Demon",2020,"Animation"
"Yashahime: Princess Half-Demon",2020,"Action"
"Yashahime: Princess Half-Demon",2020,"Adventure"
"Yashahime: Princess Half-Demon",2020,"Comedy"
"Yashahime: Princess Half-Demon",2020,"Fantasy"
"Outbreak Company",2013,"Animation"
"Outbreak Company",2013,"Comedy"
"Outbreak Company",2013,"Drama"
"Outbreak Company",2013,"Fantasy"
"Marriage Boot Camp: Reality Stars",2014,"Reality-TV"
"Fashion House",2006,"Drama"
"Fashion House",2006,"Romance"
"Southern Gothic",2020,"Crime"
"I Am Frankie",2017,"Comedy"
"I Am Frankie",2017,"Drama"
"I Am Frankie",2017,"Sci-Fi"
"Our Cartoon President",2018,"Animation"
"Our Cartoon President",2018,"Adventure"
"Our Cartoon President",2018,"Comedy"
"Marrying Millions",2019,"Reality-TV"
"Our Last Crusade or the Rise of a New World",2020,"Animation"
"Our Last Crusade or the Rise of a New World",2020,"Action"
"Our Last Crusade or the Rise of a New World",2020,"Fantasy"
"Our Last Crusade or the Rise of a New World",2020,"Romance"
"Our Last Crusade or the Rise of a New World",2020,"War"
"The Furchester Hotel",2014,"Family"
"Little Mosque on the Prairie",2007,"Comedy"
"The Wallflower",2006,"Animation"
"The Wallflower",2006,"Comedy"
"The Wallflower",2006,"Drama"
"The Wallflower",2006,"Romance"
"The Real Housewives of Orange County",2006,"Reality-TV"
"Married to Medicine",2013,"Reality-TV"
"The Real Housewives of New Jersey",2009,"Reality-TV"
"Cold Squad",1998,"Crime"
"Cold Squad",1998,"Drama"
"Cold Squad",1998,"Mystery"
"The Murder of Laci Peterson",2017,"Documentary"
"The Murder of Laci Peterson",2017,"Crime"
"Alone: The Beast",2020,"Game-Show"
"Stacked",2005,"Comedy"
"Caillou",1998,"Animation"
"Caillou",1998,"Comedy"
"Caillou",1998,"Drama"
"Caillou",1998,"Family"
"Caillou",1998,"Fantasy"
"Snake City",2014,"Documentary"
"Wasted",2016,"Comedy"
"Total Wipeout",2009,"Game-Show"
"Total Wipeout",2009,"Reality-TV"
"Air Gear",2006,"Animation"
"Air Gear",2006,"Action"
"Air Gear",2006,"Comedy"
"Air Gear",2006,"Sport"
"Press Your Luck",2019,"Game-Show"
"Black Blood Brothers",2006,"Animation"
"Black Blood Brothers",2006,"Action"
"Black Blood Brothers",2006,"Comedy"
"Black Blood Brothers",2006,"Fantasy"
"Black Blood Brothers",2006,"Horror"
"Below the Surface",2017,"Thriller"
"The Gumby Show",1955,"Animation"
"The Gumby Show",1955,"Adventure"
"The Gumby Show",1955,"Comedy"
"The Gumby Show",1955,"Family"
"The Gumby Show",1955,"Fantasy"
"Are You Smarter Than a 5th Grader?",2007,"Family"
"Are You Smarter Than a 5th Grader?",2007,"Game-Show"
"Maxxx",2020,"Comedy"
"Jeopardy! The Greatest of All Time",2020,"Game-Show"
"The Strange Calls",2012,"Comedy"
"Flavor of Love Girls: Charm School",2007,"Reality-TV"
"Card Sharks",2019,"Comedy"
"Card Sharks",2019,"Game-Show"
"Card Sharks",2019,"Reality-TV"
"America: Our Defining Hours",2020,"History"
"The Killer Speaks",2013,"Documentary"
"The Killer Speaks",2013,"Crime"
"Nutri Ventures – The Quest for the 7 Kingdoms",2013,"Animation"
"Nutri Ventures – The Quest for the 7 Kingdoms",2013,"Adventure"
"Call Your Mother",2021,"Comedy"
"Lincoln: Divided We Stand",2021,"Documentary"
"Lincoln: Divided We Stand",2021,"Short"
"Lincoln: Divided We Stand",2021,"Biography"
"Lincoln: Divided We Stand",2021,"History"
"Toopy and Binoo",2005,"Animation"
"Toopy and Binoo",2005,"Adventure"
"Toopy and Binoo",2005,"Comedy"
"Toopy and Binoo",2005,"Family"
"Toopy and Binoo",2005,"Fantasy"
"The Loop",2006,"Comedy"
"Weakest Link",2001,"Game-Show"
"Breaking Amish",2012,"Documentary"
"Breaking Amish",2012,"Reality-TV"
"Cleopatra in Space",2020,"Animation"
"Cleopatra in Space",2020,"Action"
"Cleopatra in Space",2020,"Adventure"
"Cleopatra in Space",2020,"Comedy"
"Cleopatra in Space",2020,"Family"
"Cleopatra in Space",2020,"Sci-Fi"
"Mental Samurai",2019,"Game-Show"
"The Adventures of Paddington Bear",1997,"Animation"
"The Adventures of Paddington Bear",1997,"Adventure"
"The Adventures of Paddington Bear",1997,"Family"
"A Very Brady Renovation",2019,"Reality-TV"
"Saved by the Bell: The College Years",1993,"Comedy"
"Saved by the Bell: The College Years",1993,"Romance"
"Don't",2020,"Comedy"
"Don't",2020,"Game-Show"
"Behind Bars: Rookie Year",2015,"Reality-TV"
"Black Cat",2005,"Animation"
"Black Cat",2005,"Action"
"Black Cat",2005,"Crime"
"Black Cat",2005,"Mystery"
"Metástasis",2014,"Crime"
"Metástasis",2014,"Drama"
"Metástasis",2014,"Thriller"
"Lucas Bros Moving Co",2013,"Animation"
"Lucas Bros Moving Co",2013,"Comedy"
"Total Bellas",2016,"Reality-TV"
"Chopped Junior",2015,"Family"
"Dancing with the Stars",2005,"Family"
"Dancing with the Stars",2005,"Game-Show"
"Dancing with the Stars",2005,"Music"
"Dancing with the Stars",2005,"Reality-TV"
"The Other Guy",2017,"Comedy"
"The Other Guy",2017,"Drama"
"The Kennedys",2015,"Comedy"
"Holiday Baking Championship",2014,"Family"
"Holiday Baking Championship",2014,"Reality-TV"
"Capital One College Bowl",2021,"Game-Show"
"Capital One College Bowl",2021,"Sport"
"The Wall",2016,"Action"
"The Wall",2016,"Drama"
"The Wall",2016,"Thriller"
"The Wall",2016,"War"
"Divorce Court",1999,"Crime"
"Unikitty!",2017,"Animation"
"Unikitty!",2017,"Short"
"Unikitty!",2017,"Action"
"Unikitty!",2017,"Comedy"
"Unikitty!",2017,"Family"
"Unikitty!",2017,"Fantasy"
"Sheriff Callie's Wild West",2013,"Animation"
"Sheriff Callie's Wild West",2013,"Action"
"Sheriff Callie's Wild West",2013,"Adventure"
"Sheriff Callie's Wild West",2013,"Comedy"
"Sheriff Callie's Wild West",2013,"Family"
"Sheriff Callie's Wild West",2013,"Musical"
"Sheriff Callie's Wild West",2013,"Western"
"Caribbean Life",2014,"Reality-TV"
"Psychic Detective Yakumo",2010,"Animation"
"Psychic Detective Yakumo",2010,"Mystery"
"Psychic Detective Yakumo",2010,"Thriller"
"Monster Rancher",1999,"Animation"
"Monster Rancher",1999,"Action"
"Monster Rancher",1999,"Adventure"
"Monster Rancher",1999,"Comedy"
"Monster Rancher",1999,"Drama"
"Monster Rancher",1999,"Fantasy"
"Monster Rancher",1999,"Thriller"
"Big Windup!",2007,"Animation"
"Big Windup!",2007,"Comedy"
"Big Windup!",2007,"Drama"
"Big Windup!",2007,"Sport"
"To Catch a Smuggler",2012,"Reality-TV"
"Fugget About It",2012,"Animation"
"Fugget About It",2012,"Comedy"
"Fugget About It",2012,"Crime"
"Yu-Gi-Oh! Arc-V",2014,"Animation"
"Yu-Gi-Oh! Arc-V",2014,"Adventure"
"Yu-Gi-Oh! Arc-V",2014,"Fantasy"
"Bong Appétit",2016,"Reality-TV"
"Max Steel",2000,"Animation"
"Max Steel",2000,"Action"
"Max Steel",2000,"Adventure"
"Max Steel",2000,"Sci-Fi"
"Dead Boss",2012,"Comedy"
"Pinky Dinky Doo",2006,"Animation"
"Pinky Dinky Doo",2006,"Family"
"Pinky Dinky Doo",2006,"Fantasy"
"No Guns Life",2019,"Animation"
"No Guns Life",2019,"Action"
"No Guns Life",2019,"Sci-Fi"
"The Munsters Today",1988,"Comedy"
"The Munsters Today",1988,"Sci-Fi"
"The First 48 Presents: Homicide Squad Atlanta",2019,"Reality-TV"
"Hello Kitty's Furry Tale Theater",1987,"Animation"
"Hello Kitty's Furry Tale Theater",1987,"Comedy"
"Hello Kitty's Furry Tale Theater",1987,"Family"
"Hello Kitty's Furry Tale Theater",1987,"Fantasy"
"Ladhood",2019,"Comedy"
"Space Brothers",2012,"Comedy"
"Little Women: Atlanta",2016,"Reality-TV"
"Arte",2020,"Animation"
"Arte",2020,"Drama"
"Arte",2020,"Romance"
"Ready, Steady, Wiggle!",2013,"Adventure"
"Ready, Steady, Wiggle!",2013,"Family"
"Ready, Steady, Wiggle!",2013,"Fantasy"
"Ready, Steady, Wiggle!",2013,"Music"
"The Hotwives of Orlando",2014,"Comedy"
"Yu-Gi-Oh! Zexal",2011,"Animation"
"Yu-Gi-Oh! Zexal",2011,"Action"
"Yu-Gi-Oh! Zexal",2011,"Comedy"
"Yu-Gi-Oh! Zexal",2011,"Fantasy"
"Yu-Gi-Oh! Zexal",2011,"Sci-Fi"
"Breadwinners",2005,"Comedy"
"Soul Eater Not!",2014,"Animation"
"Soul Eater Not!",2014,"Action"
"Soul Eater Not!",2014,"Comedy"
"The Only Way Is Essex",2010,"Reality-TV"
"Mythbusters Jr.",2019,"Reality-TV"
"Cake",2019,"Animation"
"Cake",2019,"Comedy"
"Major Lazer",2015,"Animation"
"Major Lazer",2015,"Action"
"Major Lazer",2015,"Comedy"
"Major Lazer",2015,"Music"
"Major Lazer",2015,"Sci-Fi"
"NASA's Unexplained Files",2012,"Documentary"
"Brothers Conflict",2013,"Animation"
"Brothers Conflict",2013,"Comedy"
"Brothers Conflict",2013,"Romance"
"Astroblast!",2014,"Animation"
"Astroblast!",2014,"Comedy"
"Astroblast!",2014,"Family"
"Astroblast!",2014,"Sci-Fi"
"Rosa Diamante",2012,"Romance"
"Hakumei and Mikochi",2018,"Animation"
"Hakumei and Mikochi",2018,"Comedy"
"Hakumei and Mikochi",2018,"Drama"
"Hakumei and Mikochi",2018,"Fantasy"
"Crimes of the Century",2013,"Documentary"
"Crimes of the Century",2013,"Crime"
"Undefeated Bahamut Chronicle",2016,"Animation"
"Undefeated Bahamut Chronicle",2016,"Action"
"Undefeated Bahamut Chronicle",2016,"Fantasy"
"Undefeated Bahamut Chronicle",2016,"Romance"
"The New Adventures of Figaro Pho",2015,"Animation"
"Tiny House Hunters",2014,"Reality-TV"
"Bleak House",1985,"Documentary"
"Hip Hop Uncovered",2021,"Documentary"
"Hip Hop Uncovered",2021,"Music"
"More Than Friends",2020,"Drama"
"More Than Friends",2020,"Romance"
